market_code,forecast_item,date,baseline,item_usage_rule,buckets,intermit,adj_mean,adj_dev,acov,is_forecastable,is_seasonal
CH,CH: 835855,2023-10-01,1. Manual,Ignore,7,0.5833333333333333,14772.0,26605.0,1.8010425128621717,False,False
CH,CH: 847645,2023-10-01,1. Manual,Use,75,0.5,638.0,1035.0,1.6222570532915361,False,True
CH,CH: 850205,2023-10-01,2. Statistical,Use,75,0.25,4153.0,5082.0,1.2236937153864675,False,True
CH,CH: 850206,2023-10-01,1. Manual,Use,75,0.25,1933.0,2537.0,1.3124676668391102,False,True
CH,CH: 888864,2023-10-01,1. Manual,Use,75,0.33333333333333337,26785.0,40344.0,1.5062161657644204,False,True
CY,CY: 642292,2023-10-01,1. Manual,Ignore,53,0.75,458.0,801.0,1.7489082969432315,False,False
CY,CY: 642297,2023-10-01,1. Manual,Ignore,53,0.6666666666666667,706.0,1006.0,1.424929178470255,False,True
CY,CY: 651759,2023-10-01,1. Manual,Ignore,53,0.5833333333333333,667.0,936.0,1.4032983508245878,False,False
CY,CY: 651999,2023-10-01,1. Manual,Ignore,52,0.5,187.0,196.0,1.0481283422459893,False,False
CY,CY: 652385,2023-10-01,1. Manual,Ignore,53,0.5,2000.0,2168.0,1.084,False,False
CY,CY: 652416,2023-10-01,1. Manual,Ignore,45,0.5,205.0,228.0,1.1121951219512196,False,False
CY,CY: 652663,2023-10-01,1. Manual,Ignore,51,0.75,595.0,1409.0,2.3680672268907563,False,False
CY,CY: 653049,2023-10-01,1. Manual,Ignore,52,0.8333333333333334,456.0,1026.0,2.25,False,False
CY,CY: 653055,2023-10-01,1. Manual,Ignore,52,0.75,503.0,871.0,1.731610337972167,False,False
CY,CY: 662289,2023-10-01,1. Manual,Ignore,53,0.8333333333333334,1248.0,2970.0,2.3798076923076925,False,False
CY,CY: 665657,2023-10-01,1. Manual,Ignore,29,0.41666666666666663,4836.0,4425.0,0.9150124069478908,False,False
CY,CY: 686911,2023-10-01,1. Manual,Ignore,17,0.5833333333333333,4320.0,7031.0,1.6275462962962963,False,False
CY,CY: 706332,2023-10-01,1. Manual,Ignore,52,0.5833333333333333,833.0,1195.0,1.4345738295318127,False,False
CY,CY: 715600,2023-10-01,1. Manual,Ignore,46,0.5,6851.0,7705.0,1.1246533352795212,False,False
CY,CY: 715825,2023-10-01,1. Manual,Ignore,37,0.5,7497.0,9007.0,1.2014138988928904,False,False
CY,CY: 746258,2023-10-01,1. Manual,Ignore,46,0.75,67.0,118.0,1.7611940298507462,False,False
CY,CY: 752662,2023-10-01,1. Manual,Ignore,7,0.9166666666666666,606.0,1714.0,2.8283828382838285,False,False
